date,locality,state,location_detail,online,type,title,macroevent,actors,organizations,participants,claims,valence,issues,issues_major,size_text,size_low,size_high,size_mean,size_cat,arrests,arrests_any,injuries_crowd,injuries_crowd_any,injuries_police,injuries_police_any,property_damage,property_damage_any,chemical_agents,participant_measures,police_measures,participant_deaths,police_deaths,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,source_9,source_10,source_11,source_12,source_13,source_14,source_15,source_16,source_17,source_18,source_19,source_20,source_21,source_22,source_23,source_24,source_25,source_26,source_27,source_28,source_29,source_30,notes,lat,lon,resolved_locality,resolved_county,resolved_state,fips_code
2021-01-30,Salt Lake City,UT,Utah State Capitol,0,caravan,March for Life Utah Car Parade,NA,Pro-Life Utah; Abortion Free Utah; Building a Catholic Utah; Greater Salt Lake Catholic Moms; Respect for Life; Protect the First Human Right; Utah Patriots,Pro-Life Utah; Abortion Free Utah; Building a Catholic Utah; Greater Salt Lake Catholic Moms; Respect for Life; Protect the First Human Right; Utah Patriots,NA,against abortion,2,reproductive rights,reproductive rights,over 300 cars; over 500 cars,300,500,400,2,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://marchforlifeutah.org/home,https://www.abc4.com/news/local-news/500-cars-march-for-life-in-utah-car-parade-saturday/,https://kslnewsradio.com/1942063/march-for-life-vehicle-parade-draws-lawmakers-hundreds-of-cars/,https://kjzz.com/news/local/over-500-vehicles-march-for-life-in-pro-life-utahs-car-parade,https://www.utahpatriots.com/events/marchforlife2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,March for Life Utah Car Parade,40.7607793,-111.8910474,Salt Lake City,Salt Lake County,UT,49035
2022-07-26,Chula Vista,CA,"U.S. Customs and Border Protection - San Diego Border Patrol Sector Headquarters, 2411 Boswell Rd",0,demonstration,NA,NA,Los Brown Berets,Los Brown Berets,NA,"against Biden administration's plans to demolish Friendship Park to continue construction of border wall, for immigrant rights, for environmental conservation, save Friendship Park, no 30-foot walls at Friendship Park, immigrant rights are human rights, it is time open Friendship Park, save Parque de la Amistad protect border church and our binational garden, no Trump-Biden wall, love knows no borders",1,development; environment; immigration; presidency; religion,development; environment; immigration; presidency,count pic,25,30,28,1,NA,0,NA,0,NA,0,NA,0,0,NA,on scene,NA,NA,https://twitter.com/joeorephoto/status/1552165219153063936,https://www.cbs8.com/article/news/local/advocates-protest-potential-wall-replacement-friendship-park/509-4a2d710d-dd7f-47ca-8c3c-9ede987686d8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.640054,-117.084196,Chula Vista,San Diego County,CA,06073
2021-09-07,New York,NY,"Artel Hotel, Malcolm X Blvd, Brooklyn",0,protest,NA,NA,The Gym; Art Against Displacement,The Gym; Art Against Displacement,NA,against transfer of unhoused people from hotel to congregate shelter,0,housing,housing,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://twitter.com/artagainstnyc/status/1435060286906585092,https://twitter.com/_marisa_holmes/status/1435228914973020163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7127753,-74.0059728,New York,NA,NY,36047
2020-08-22,Redondo Beach,CA,NA,0,demonstration,NA,NA,MoveOn,NA,NA,"in support of U.S. Postal Service, for voting rights, for resignation of Postmaster General Louis DeJoy, against President Trump",1,democracy; presidency,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://act.moveon.org/event/save-the-post-office-attend/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Save the Post Office Saturday,33.8491816,-118.3884078,Redondo Beach,Los Angeles County,CA,06037
2019-03-15,Eugene,OR,"Wayne Morse US Courthouse, 405 E. 8th Ave.",0,Strike,NA,NA,environmental activists; students,NA,NA,call for action to address climate change; pro-environment,1,environment,NA,eyewitness,200,300,250,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.kezi.com/content/news/Eugene-students-are-marching-for-a-cause-507199011.html,http://kval.com/news/local/students-in-eugene-join-national-march-to-defend-the-climate,online submission,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every Friday,44.052069,-123.086754,Eugene,Lane County,OR,41039
2023-03-22,Montclair,NJ,"Starbucks, 40 S Park St",0,strike; picket,"One Day Longer, One Day Stronger",NA,Starbucks Workers United,Starbucks Workers United,NA,"against unfair labor practices at Starbucks, for collective bargaining rights for Starbucks workers, for unionization",0,labor,labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.instagram.com/p/CqFw2f7MQjk/?igshid=YmMyMTA2M2Y%3D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"One Day Longer, One Day Stronger",40.825901,-74.209005,Montclair,Essex County,NJ,34013
2022-05-13,Lawrenceville,NJ,"Shred-It, 649 Whitehead Rd",0,strike; picket,NA,NA,Teamsters Local 469,Teamsters Local 469,NA,"against unfair labor practices at Shred-It, for higher pay for drivers and helpers",0,labor,labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.instagram.com/p/CXv74K0svtK/?utm_source=ig_web_copy_link,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.301637,-74.736101,Lawrence Township,Mercer County,NJ,34021
2020-05-30,Riverside,CA,Tyler Street,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,at least 50,50,50,50,1,0.0,0,0.0,0,0.0,0,0,0,NA,NA,NA,NA,NA,https://www.pe.com/2020/05/30/protest-over-george-floyd-killing-held-in-riverside/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9806005,-117.3754942,Riverside,Riverside County,CA,06065
2023-10-19,Pittsfield,MA,General Dynamics Mission Systems,0,counter-protest,NA,20231019-pittsfield-palestine,NA,NA,NA,"against violent attack on Israel, in solidarity with Israel, I stand with Israel, free the hostages!",0,foreign affairs,foreign affairs,2,2,2,2,1,NA,0,NA,0,NA,0,NA,0,0,stood across street from demonstators; shouted at demonstrators,on scene,NA,NA,https://www.berkshireeagle.com/news/local/pittsfield-general-dynamics-israel-hamas-palestinians-war-berkshire-communists-activists/article_ec204d1c-6ee4-11ee-8e1e-cb6121da994b.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4500845,-73.2453824,Pittsfield,Berkshire County,MA,25003
2020-06-01,Kinston,NC,Neuse Regional Library; Lenoir County Courthouse,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,hundreds,200,200,200,2,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.kinston.com/news/20200601/kinston-protest-ends-in-peace-prayer-and-song,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.262664,-77.581635,Kinston,Lenoir County,NC,37107
2018-11-08,West Palm Beach,FL,NA,0,protest,NA,NA,general protestors,NA,NA,protect the Mueller investigation from Trump interference,1,banking and finance; presidency,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://www.trumpisnotabovethelaw.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7153424,-80.0533746,West Palm Beach,Palm Beach County,FL,12099
2020-07-25,Grandview,MO,John Anderson Park,0,rally,NA,NA,friends and family of Ryan Stokes,NA,NA,in memory of Ryan Stokes; Black Lives Matter,1,policing; racism,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,https://www.kctv5.com/news/local_news/family-of-ryan-stokes-holds-rally-for-justice/article_98900148-cef0-11ea-a5b9-632b4c9936bc.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.885841,-94.53301,Grandview,Jackson County,MO,29095
2017-12-15,Palo Alto,CA,El Camino Real and Embarcadero Rd,0,vigil,NA,NA,WILPF,WILPF,NA,"for peace, against war, for banning nuclear weapons",0,military,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.facebook.com/PPAWILPF/,correspondence with organizer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"every Friday; started in 1922, some gaps since",37.4418834,-122.1430195,Palo Alto,Santa Clara County,CA,06085
2020-06-13,Larkspur,CA,intersection of Doherty & Magnolia,0,protest,NA,NA,Marin college students; general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://www.instagram.com/p/CBOI23TBhCD/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.934092,-122.535254,Larkspur,Marin County,CA,06041
2022-02-02,Brookwood,AL,Warror Met Coal Inc.,0,strike; picket,NA,NA,United Mine Workers of America,United Mine Workers of America,NA,against unfair labor practices at Warrior Met Coal,0,energy; labor,energy; labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://twitter.com/TheRealNews/status/1413205492806012929,https://twitter.com/GrimKim/status/1443950077450588167,https://twitter.com/MineWorkers/status/1488877975948959744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2556719,-87.3208336,Brookwood,Tuscaloosa County,AL,01125
2017-09-12,Vista,CA,1800 Thibodo Rd.,0,counter-protest,NA,NA,general protesters,NA,NA,for President Trump,2,presidency,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://www.latimes.com/politics/la-pol-ca-issa-protest-20180425-htmlstory.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2000368,-117.2425355,Vista,San Diego County,CA,06073
2018-06-23,New York,NY,201 Varrick Street,0,protest,NA,NA,general protestors,NA,NA,Protesting ICE,1,immigration,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://twitter.com/RCPress_Sean/status/1010608419546583040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7127753,-74.0059728,New York,NA,NY,36061
2020-09-24,Pittsburgh,PA,Pittsburgh City-County Building,0,protest,NA,NA,Trans YOUniting,NA,NA,for respect for transgender and nonbinary people,1,lgbtqia,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://www.pghcitypaper.com/pittsburgh/trans-youniting-addresses-violence-lack-of-support-in-final-march-of-the-season/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4406248,-79.9958864,Pittsburgh,Allegheny County,PA,42003
2021-04-07,Nashville,TN,"Exit/In, 2208 Elliston Pl",0,rally,NA,NA,elected officials,NA,elected officials,against planned sale of iconic music venue to out-of-town developer,0,NA,NA,hundreds,200,200,200,2,NA,0,NA,0,NA,0,NA,0,0,musicians performed outside venue,NA,NA,NA,https://www.tennessean.com/story/entertainment/music/2021/04/07/exit-in-musicians-local-leaders-rally-outside-club/7129517002/,https://patch.com/tennessee/nashville/hundreds-rally-save-nashville-s-soul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.162664,-86.781602,Nashville,Davidson County,TN,47037
2019-06-08,Virginia Beach,VA,Mount Trashmore Park,0,March,NA,NA,general protestors,NA,NA,Against gun violence,0,guns,NA,hundreds,200,200,200,2,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.13newsnow.com/article/news/local/mycity/virginia-beach/hundreds-march-at-mount-trashmore-to-honor-victims-of-virginia-beach-mass-shooting/291-bc3bf6d4-909c-4941-b553-8c226b456150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8516437,-75.9792194,Virginia Beach,NA,VA,51810
2017-01-21,Ontario,CA,NA,0,march,NA,NA,NA,NA,NA,women's rights are human rights,1,women's rights,NA,NA,200,200,200,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,http://www.pe.com/articles/san-823719-bernardino-participated.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0633443,-117.6508876,Ontario,San Bernardino County,CA,06071
2021-10-08,Fort Collins,CO,"Moby Arena, Colorado State University",0,march,NA,NA,Food Not Bombs; Clothe the People; Associated Students of CSU; students,Food Not Bombs; Clothe the People; Associated Students of CSU,students,"for climate justice, for indigenous peoples' rights, land back, for animal rights, for sustainability at Colorado State University, overconsumption = extinction, this is not a drill",1,animal rights; education; environment; indigenous peoples,animal rights; education; environment; indigenous peoples,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://collegian.com/2021/10/category-news-fort-collins-protesters-come-out-in-support-of-sustainability/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.58526,-105.084423,Fort Collins,Larimer County,CO,08069
2021-10-12,Oakland,CA,Jack London Square,0,rally,Invisible No More: Stolen Bodies on Stolen Land,NA,Restoring Justice for Indigenous Peoples; Communities United for Restorative Youth Justice; American Indian Movement,Restoring Justice for Indigenous Peoples; Communities United for Restorative Youth Justice; American Indian Movement,NA,"for awareness of missing and murdered indigenous women, for more media coverage of missing indigenous and Black and brown women, all violence is state violence",1,indigenous peoples; racism; women's rights,indigenous peoples; racism; women's rights,dozens,24,24,24,1,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://oaklandnorth.net/2021/10/12/oakland-rally-indigenous-women-ktvu/,https://www.facebook.com/CURYJ/?hc_ref=ARRrbWQNruidwn3du4R5HvLbyzst15TI2yyuPxno3JGBfxOEREM2z9YsMNHh5GKFJEk&ref=nf_target,https://www.facebook.com/events/625831841762375/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Invisible No More: Stolen Bodies on Stolen Land,37.8043514,-122.2711639,Oakland,Alameda County,CA,06001
2020-01-25,Hallandale Beach,FL,Gulfstream Park,0,protest,NA,NA,general protesters,NA,NA,"against horse races, against animal cruelty",0,animal rights,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://wsvn.com/entertainment/pegasus-world-cup-draws-a-listers-protesters-to-gulfstream-park/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.981202,-80.148379,Hallandale Beach,Broward County,FL,12011
2022-06-18,Washington,DC,Lafayette Square Park,0,vigil,White House Peace Vigil,NA,NA,NA,NA,"for banning nuclear weapons, for peace",0,military,military,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White House Peace Vigil continuous since June 3, 1981",38.9071923,-77.0368707,Washington,District of Columbia,DC,11001
2023-11-11,Thousand Oaks,CA,Westlake Blvd and Thousand Oaks Blvd,0,rally,NA,NA,Move the Needle,Move the Needle,NA,"for patriotism, for freedom, in solidarity with Israel",2,civil rights; foreign affairs; patriotism,civil rights; foreign affairs; patriotism,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.instagram.com/p/CzIWOS_uiJQ/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1761133,-118.8487793,Thousand Oaks,Ventura County,CA,06111
2018-05-02,Rogers,MN,Rogers HS,0,walkout,NA,NA,students,NA,NA,pro-gun rights,2,guns,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,https://patch.com/minnesota/stillwater/minnesota-students-hold-pro-gun-walkouts-wednesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1878015,-93.5525206,Rogers,Hennepin County,MN,27053
2022-01-15,Aurora,CO,19711 E Smoky Hill Rd,0,strike; picket,NA,NA,United Food and Commercial Workers Local 7,United Food and Commercial Workers Local 7,NA,"for higher pay for workers at King Soopers and City Market grocery stores, against unfair labor practices, for better health insurance",0,healthcare; labor,healthcare; labor,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://coloradosun.com/2022/01/11/king-soopers-union-workers-strike-business-profits/,https://www.cpr.org/2022/01/11/king-soopers-strike-colorado-stores/,https://twitter.com/UFCW_7/status/1481252475713867776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.729432,-104.83192,Aurora,Arapahoe County,CO,08005
2020-06-06,Evansville,IN,in front of Ford Center,0,protest,NA,NA,children,NA,NA,antiracism; against police brutality,1,policing; racism,NA,dozens,24,24,24,1,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://news.wnin.org/post/white-coats-kids-protest-evansville#stream/0,https://www.courierpress.com/picture-gallery/news/2020/06/08/kids-hit-sidewalks-chalk-and-ideas-childrens-protest-at-ford-center/5322341002/,https://www.thegleaner.com/picture-gallery/news/2020/06/08/kids-hit-sidewalks-chalk-and-ideas-childrens-protest-at-ford-center/5322341002/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chalked sidewalk,37.971559,-87.57109,Evansville,Vanderburgh County,IN,18163
2020-06-03,Merced,CA,intersection of West Olive Avenue and R Street,0,protest,NA,NA,general protesters,NA,NA,antiracism; against police brutality,1,policing; racism,NA,at least 100,100,100,100,2,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.mercedsunstar.com/news/local/article243278986.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.302163,-120.482968,Merced,Merced County,CA,06047
2023-03-03,Rockford,IL,Rockford City Hall,0,demonstration,NA,NA,May 30th Alliance,May 30th Alliance,NA,"against police terrorism, against mass incarceration, against racial injustice",1,criminal justice; policing; racism,criminal justice; policing; racism,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,encamped outside city hall,NA,NA,NA,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,https://www.instagram.com/p/Cn0kEJfNppE/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2711311,-89.0939952,Rockford,Winnebago County,IL,17201
2019-12-06,Clarksburg,WV,outside town hall,0,protest; strike,NA,NA,general protestors,NA,NA,protest climate inaction,1,environment,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,fridaysforfuture.org,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,every,39.280645,-80.344534,Clarksburg,Harrison County,WV,54033
2023-04-08,Eugene,OR,Eugene Public Library,0,protest,NA,NA,NA,NA,NA,for peace,0,military,military,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.dailyemerald.com/ethos/protesting-for-peace/article_da6a07f2-e623-11ec-9d9c-2fb81f576a1e.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,every Saturday since 2002,44.052069,-123.086754,Eugene,Lane County,OR,41039
2022-01-22,Jackson,MS,Mississippi State Capitol,0,vigil,NA,NA,Pro-Life Mississippi; Pastors for Mississippi; elected officials,Pro-Life Mississippi; Pastors for Mississippi,elected officials,"against abortion, for Christian values",2,religion; reproductive rights,religion; reproductive rights,count video,100,120,110,2,NA,0,NA,0,NA,0,NA,0,0,prayer vigil,NA,NA,NA,https://www.wapt.com/article/mississippi-holds-35th-annual-pro-life-candlelight-prayer-vigil/38856367#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,feat. Governor Reeves,32.298757,-90.18481,Jackson,Hinds County,MS,28049
2019-06-25,Philadelpia,PA,Philadelphia Energy Solutions Complex,0,Demonstration,NA,NA,General Protesters,NA,NA,pro climate change action,1,environment,NA,about 40,40,40,40,1,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.phillytrib.com/news/local_news/city-officials-to-convene-working-group-on-the-pes-refinery/article_7be3a4c6-251a-5b88-ab52-792ebe27674b.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9525839,-75.1652215,Philadelphia,Philadelphia County,PA,42101
2023-11-27,Tucson,AZ,"Raytheon, 1250 E Aero Park Blvd",0,demonstration,NA,NA,NA,NA,NA,"for international treaty banning nuclear weapons, against Raytheon Corporation and other weapons manufacturers, standing for a nuclear-free future, victims of nuclear bombs and reactors, remembering the legacy of the nuclear age, downwinders, uranium miners, atomic veterans, abolish nuclear weapons now",0,economy; military,economy; military,count pic,10,12,11,1,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://twitter.com/NuclearResister/status/1729136603468321107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,in conjunction with 2nd Meeting of States Parties at UN in NYC,32.2539787,-110.9741769,Tucson,Pima County,AZ,04019
2024-01-14,Las Vegas,NV,Summerlin,0,rally,NA,NA,NA,NA,NA,"for release of Israeli hostages, in solidarity with Israel, kidnapped, praying for peace [star of David], Am Yisrael Chai",0,foreign affairs; military; religion,foreign affairs,count video,60,80,70,1,NA,0,NA,0,NA,0,NA,0,0,red balloons,NA,NA,NA,https://news3lv.com/news/local/support-rally-in-downtown-summerlin-marks-100-days-since-hamas-attacked-israel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.169941,-115.13983,Las Vegas,Clark County,NV,32003
