event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN8500,15 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,Ta Kung Pao,Subnational,"On 15 March 2019, more than 30 members of the Anti-Hong Kong Independence Coalition rallied outside the Police Headquarters in Wan Chai (Hong Kong) to call on the government to crack down on any Hong Kong Independence related activities and to ensure prosperity of the city. They held banners, shouted slogans and submitted a petition letter to the Secretary for Security and Commissioner of Police.",0,crowd size=more than 30,1611094735
CHN484,14 March 2019,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"As reported on 14 March 2019, as many as 100 migrant workers protested in Shenzhen City (Guangdong) to demand for wage arrears owed to more than 1000 of them by a sports service company. Protesters carried banners.",0,crowd size=as many as 100,1621988653
CHN8517,13 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Demosisto,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ta Kung Pao,Subnational,"On 13 March 2019, members of Demosisto demonstrated at an Islands District Council meeting in Central and Western District (Hong Kong), where the Secretary for Security was in attendance, to express their opinion regarding the Extradition Bill. They pushed officers and attempted to disturb order. No further violence was reported, and no arrests nor injuries were reported.",0,crowd size=no report,1611094735
CHN478,11 March 2019,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"As reported on 11 March 2019, as many as 100 migrant workers staged a sit-in protest in Shenzhen City (Guangdong) to demand for wage arrears owed to them by a construction company.",0,crowd size=as many as 100,1621988652
CHN628,10 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CHRF: Civil Human Rights Front,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ming Pao,Subnational,"On 10 March 2019, some pro-democracy political parties and CHRF staged a rally at the Hong Kong Liaison Office in Central to show their disapproval with the proposed Extradition Bill, citing worries over demage of One-country-two-systems and the rule of law in Hong Kong. They shouted slogans.",0,crowd size=some,1611094734
CHN417,09 March 2019,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"As reported on 9 March 2019, as many as 100 workers protested in Shenzhen City (Guangdong) against the selling off of their housing and their forced relocation by a construction company.",0,crowd size=as many as 100,1621988653
CHN625,08 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (International),Labor Group (International),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HKFP,Subnational,"On 8 March 2019, around 20 protesters staged a rally at the Hong Kong government headquarters in Admiralty to call for better regulation of labour conditions for foreign domestic workers including a rise in their minimum wage.",0,crowd size=around 20,1611094732
CHN626,08 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Women (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,Inmediahk.net,Subnational,"On 8 March 2019, a group of women and a women's rights association protested in Kwai Fong urging the government to make a set of women-friendly policies to protect women's rights, including improving the provision of childcare services.",0,crowd size=a group,1611094733
CHN8584,08 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NTAS: New Territories Association of Societies,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ta Kung Pao,Subnational,"On 8 March 2019, around 20 members of the New Territories Association of Societies protested outside the Government Headquarters in Admiralty in Central and Western district (Hong Kong) to urge the government to provide temporary subsidy for people awaiting public housing. Protesters held placards and banners.",0,crowd size=around 20,1611094735
CHN368,07 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 7 March 2019, members of community groups opposing the 'Lantau Tomorrow Vision' land reclamation project, including Protect Kennedy Town and Sai Wan Concern, protested at the Central and Western District Council in Central and Western District (Hong Kong) during a meeting on the project. Protesters displayed banners and shouted slogans to call on the government to shelve the project and hold a public consultation.",0,crowd size=no report,1611094734
CHN370,07 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.305,114.187,1,Radio Free Asia,International,"On 7 March 2019, 300-400 students, including student union representatives from other colleges and universities, attended a protest organised by the Hong Kong Polytechnic University Students' Union at the university in Kowloon City District (Hong Kong). Protesters called on university authorities to withdraw its punishment of four students who had clashed with security guards last September over the management of the 'Democracy Wall' notice board and to re-examine the proceedings of their trials.",0,crowd size=300-400,1611094734
CHN367,06 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Wen Wei Po; Radio Free Asia,Subnational-International,"On 6 March 2019, about 15 members of the youth faction of the Democratic Alliance for the Betterment and Progress of Hong Kong (Young DAB) protested at the Consulate General of the United States, Hong Kong and Macau in Central and Western District (Hong Kong) to condemn recent comments made by the US Consul General in Hong Kong regarding the 'one country, two systems' policy, which they believed went against standards of international law and meddled with China's internal affairs. Protesters carried banners, shouted slogans, and submitted a petition.",0,crowd size=about 15,1611094729
CHN372,06 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,South China Morning Post,Subnational,"On 6 March 2019, five masked members of the refugee advocacy group Our Lives Matter protested outside the government headquarters in Central and Western District (Hong Kong) to demand for humanitarian visas and to protest against the long waiting times for asylum seekers in the city.",0,crowd size=5,1611094735
CHN366,05 March 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),NA,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,Radio Free Asia,International,"On 5 March 2019, members from the Save Lantau Alliance protested at the Tuen Mun District Council in Tuen Mun District (Hong Kong) during a meeting about the 'Lantau Tomorrow Vision' land reclamation project. Protesters shouted slogans to disrupt the meeting and were ushered out by police.",0,crowd size=no report,1611094734
CHN375,05 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.282,114.221,1,Wen Wei Po,Subnational,"On 5 March 2019, members of a community group called Cherish Group gathered at the Consulate General of Canada in Hong Kong in Eastern District (Hong Kong) to condemn Canada's detention of Hua Wei's CFO and called for her unconditional release.",0,crowd size=no report,1611094737
CHN376,05 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Wen Wei Po,Subnational,"On 5 March 2019, citizens gathered in Admiralty, Central and Western District (Hong Kong) to urge the Department of Justice to further restrain the leaders of the Occupy Central movement that happened five years ago, in order that the movement would not repeat itself.",0,crowd size=no report,1611094737
CHN374,04 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HKFP; Wen Wei Po,Subnational,"On 4 March 2019, around 20 pro-beijing protesters from Politihk Social Strategic, Hong Kong Legal Exchange Foundation and other pro-Beijing groups voiced their support for the amendment outside the government headquarters in Admiralty, citing that Hong Kong should not become a safe haven for criminals and that China's criminal justice system has already received international recognition. They demanded that the government promptly amend the Fugitive Offenders Ordinance and the Mutual Legal Assistance in Criminal Matters Ordinance in order to plug a legal loophole and to protect Hong Kongers.",0,crowd size=around 20,1611094729
CHN365,04 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.305,114.187,1,Radio Free Asia,International,"On 4 March 2019, more than 50 members of political parties and groups staged a protest near the Democracy Wall in the Hong Kong Polytechnic University in Kowloon City District (Hong Kong) to express their solidarity for 4 students who had been expelled and suspended for clashing with security guards last September over the management of the 'Democracy Wall' notice board.",0,crowd size=more than 50,1611094734
CHN373,04 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Health Workers (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,South China Morning Post,Subnational,"On 4 March 2019, about 70 patient care assistants staged a protest in Yau Ma Tei, Yau Tsim Mong District (Hong Kong) to demand for a pay rise of at least 12 percent at all levels. The protest was organised by the hospital staff union.",0,crowd size=about 70,1611094735
CHN364,03 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CHRF: Civil Human Rights Front,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Radio Free Asia,International,"On 3 March 2019, more than 10 people from CHRF and legislators from the pro-democracy camp protested outside Mong Kok Police Station in Yau Tsim Mong District (Hong Kong) to urge citizens to express their opposition to proposed amendments of the Fugitive Offenders Ordinance before the end of the consultation period on 4 March 2019.",0,crowd size=more than 10,1611094734
CHN624,02 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wong Tai Sin,NA,Hong Kong - Wong Tai Sin,22.336,114.199,1,HKFP,Subnational,"On 2 March 2019, more than 10 protesters from HKFTU and Monitor Link REIT alliance (translated from Chinese) protested at the Link REIT office in Wong Tai Sin District against a rise in parking rent in their properties as they became unaffordable for public housing residents and professional drivers. Link REIT responded that the adjustment in rent was similar to that in the past.",0,crowd size=more than 10,1611094732
CHN623,02 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKCTU: Hong Kong Confederation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ming Pao,Subnational,"On 2 March 2019, dozens of protesters from HKCTU marched from Admiralty station to the government headquarters demanding that the government includes more terms to protect contract pregnant female workers who are, under existing regulations, still vulnerable when their employers 'terminated' their contracts rather than 'fired' them. They shouted slogans and cosplayed pregnant women.",0,crowd size=dozens,1611094734
CHN2047,02 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 2 March 2019, about 30 people protested outside the Consulate General of the United States, Hong Kong and Macau in Central and Western District (Hong Kong), to condemn the recent remarks made by the Consul General of the United States of America to Hong Kong and Macau, which was deemed to have hurt the relations between China and United States. They held banners and shouted slogans, and called on the Consul General to not interfere with Hong Kong affairs, and to apologise and resign.",0,crowd size=about 30,1611094735
CHN588,27 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China); LSD: League of Social Democrats; PP: People Power,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net,Subnational,"On 27 February 2019, members of the League of Social Democrats and People Power protested at the Legislative Council building in Admiralty, demanding the Financial Secretary of the HKSAR to invest more in universal retirement protection and public healthcare. The Financial Secretary made a detour to avoid the protesters, who played football in the 'demonstration zone' but was later prohibited by public security.",0,crowd size=no report,1611094733
CHN2045,27 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 27 February 2019, more than 10 people petitioned at the demonstration area of the Legislative Council in Central and Western District (Hong Kong), to request for the cancellation of the hedging mechanism which allowed employers to apply their Mandatory Provident Fund contributions to severance packages and long service payments. They also urged the government to compensate the severance and long service payments related to the dismissal of workers when the law to remove the hedging mechanism is passed.",0,crowd size=more than 10,1611094735
CHN587,25 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Inmediahk.net,Subnational,"On 25 February 2019, during the government's presentation of the Lantau land reclamation plan to the Islands District Council in Central, protesters demonstrated against land reclamation and urged the District Council to withdraw the plan, displaying banners and chanting slogans. Pro-land reclamation protesters also showed up in support of the plan.",0,crowd size=no report,1611094733
CHN2044,24 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),SoCO: Society for Community Organization,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 24 February 2019, ahead of the announcement of the Budget on 27 February 2019, about 60 people from the Society for Community Organization (SoCO) petitioned at the government headquarters in Central and Western District (Hong Kong). They held cardboard props and called for the Financial Secretary to equally distribute to the grassroots, and urged the government to set a new target for public expenditures at 25 per cent of GDP. They also called for the government to provide a subsidy of HKD2,000 for utilities for lower-income and CSSA households.",0,crowd size=about 60,1611094735
CHN2043,24 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 24 February 2019, around 20 representatives from the Alliance for Defending Grassroots Housing Rights petitioned outside the Government House in Central and Western District (Hong Kong), urging the government to increase the construction of public rental housing in the year. They also recommended that the government re-introduce rental control and introduce rent subsidies.",0,crowd size=around 20,1611094735
CHN1868,23 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.371,114.113,1,RTHK,Subnational,"On 23 February 2019, members of the legislative council and more than 20 people demonstrated outside the Tseun Wan police station in Tseun Wan District (Hong Kong). They demonstrated against the China-Hong Kong licence plate investment scam, which involved mostly retired people and housewives, resulting in losses of up to HKD 6 million.",0,crowd size=more than 20,1611094735
CHN302,23 February 2019,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,2,CLB (China),Other,"As reported on 23 February, as many as 100 workers protested in Shenzhen, Guangdong to demand for wage arrears owed to them by online marketplace lending company Dianrong since December 2018.",0,crowd size=as many as 100,1621988652
CHN1867,22 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKCTU: Hong Kong Confederation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.305,114.187,1,Apple Daily Hong Kong,Subnational,"On 22 February 2019, representatives from the City University of Hong Kong Staff Association and the HKCTU demonstrated in front of the 'democracy wall' at City University of Hong Kong in Kowloon City District (Hong Kong). They protested against the university's removal of a 'riddle' on the wall on the same morning, which criticised the university for the inequality of salary between staff members of the school.",0,crowd size=no report,1611094731
CHN578,21 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,HKFP,Subnational,"On 21 February 2019, several activist groups petitioned a primary school in Tin Shui Wai New Town, Yuen Long District (Hong Kong) to apologize over reports saying it punished students for speaking Cantonese in class and to investigate the teachers who issued such punishments. The petition was supported by one district concern group in Tin Shui Wai and three localist groups.",0,crowd size=no report,1611094732
CHN1865,21 February 2019,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"As reported on 21 February 2019, 5 representatives from the Hong Kong Golf Association went to the government headquarters in Central and Western District (Hong Kong) and petitioned against the government's acceptance of the proposal to recover 32 hectares of land from a golf course for the purpose of building houses. The demonstrators claimed that such actions could result in Hong Kong losing its rights to host the European Tour.",0,crowd size=5,1611094735
CHN290,21 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Southern,NA,Hong Kong - Southern,22.248,114.153,1,Radio Free Asia,International,"On 21 February 2019, more than 10 people from Guangdong, Hong Kong, and Macau, including a member of the League of Social Democrats and people who had purchased property that ended up being unfinished, protested outside a hotel in Ocean Park in Southern district. Protesters urged authorities, who were convening inside the hotel, to help more than 3000 people get back the money they had paid for unfinished property.",0,crowd size=more than 10,1649875370
CHN1863,20 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 20 February 2019, six members of the Council Front (a coalition of six pro-democracy camp lawmakers) held a demonstration outside the Chamber of the Legislative Council in Central and Western District (Hong Kong), criticizing the government for the proposed amendments for fugitive offenders under the extradition bill.",0,crowd size=6,1611094735
CHN1862,20 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; LP: Liberal Party (Hong Kong); DAB: Democratic Alliance for the Betterment and Progress of Hong Kong,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 20 February 2019, some groups (including a member of the legislative council from the Liberal Party, and members of the DAB petitioned outside the Legislative Council in Central and Western District (Hong Kong) against the government's proposal to ban the sale of e-cigarettes and heated tobacco products. They held signs and props and urged the government to withdraw the plan.",0,crowd size=some groups,1611094735
CHN1861,19 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKCTU: Hong Kong Confederation of Trade Unions; Labor Group (China); Hong Kong Labour Party; LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,RTHK,Subnational,"On 19 February 2019, about 20 members of the HKCTU, LSD and Labour Party demonstrated outside the venue in Hong Kong, where the Chief Executive was attended the Chinese New Year reception for labour groups. During the demonstration, they held banners and chanted slogans to protest against long working hours and called for standard working hours.",0,crowd size=about 20,1618442054
CHN579,17 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.278,114.175,1,HKFP,Subnational,"On 17 February 2019, around 90 protesters gathered outside of the Hong Kong Convention and Exhibition Centre (HKCEC) in Wan Chai District (Hong Kong), which was hosting the annual fur and fashion fair, to protest against Hong Kong's continued participation in the international fur trade.",0,crowd size=around 90,1611094732
CHN586,17 February 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (China),LSD: League of Social Democrats,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,Inmediahk.net,Subnational,"On 17 February 2019, at least six members of the League of Social Democrats protested at the start of the Standard Charter Marathon in Tsim Sha Tsui, Yau Tsim Mong District (Hong Kong), shouted slogans at the Chief Executive and reprimanded her for not stepping down and pushing forward the 'Lantau Tomorrow Vision' land reclamation plan. Plainclothes police and tactical units besieged them. There was no escalation of action.",0,crowd size=at least 6,1611094733
CHN271,17 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Health Workers (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,South China Morning Post; BBC News,Subnational-International,"On 17 February 2019, localist activists from political parties and interest groups, and nurses' representatives marched through Mong Kok to the Kwong Wah Hospital in Yau Tsim Mong to protest against the 'one-way permit' scheme that allows 150 mainlanders to relocate to the city per day, which protesters claimed was leading to overcrowded hospitals. Protesters carried banners and placards. Organisers claimed 1000 people participated while police put the number at 380.",0,crowd size=380-1000,1649875370
CHN1860,12 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 12 February 2019, members of two advocacy groups went to the Chief Executive's Office in Central and Western District (Hong Kong) and petitioned for the government to take measures to address the issue of child poverty in the new year. The groups also submitted a report to the Chief Executive reflecting the needs of poor children in 2019.",0,crowd size=no report,1611094735
CHN261,12 February 2019,2019,2,Political violence,Violence against civilians,Abduction/forced disappearance,Police Forces of China (2012-),NA,1,Civilians (China),Labor Group (China),7,17,Civilian targeting,156,East Asia,China,Guangdong,Shenzhen,NA,Shenzhen,22.545,114.054,1,Weiquanwang,Other,"As reported on 12 February, one of the people arrested as part of the 'Jasic Factory Labour Incident' is suspected to have been disappeared after two of his sister's requests to visit him at the No. 2 Police Station in Futian, where he was believed to be detained, were rejected on the basis that he was not there.",0,NA,1621988663
CHN260,12 February 2019,2019,1,Strategic developments,Strategic developments,Other,Government of China (2017-) Hong Kong Special Administrative Region,Government of China (2017-) Hong Kong Special Administrative Region,1,NA,NA,0,10,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Wen Wei Po; Radio Free Asia,Subnational-International,"On 12 February 2019, the Security Bureau of Hong Kong submitted a proposal to the Panel on Security of the Legislative Council in Central and Western District to ammend the Fugitive Offenders Ordinance and the Mutual Legal Assistance in Criminal Matters Ordinance in order that authorities of the mainland, Hong Kong, and Taiwan could provide each other with legal assistance and carry out extraditions on a case-by-case basis for criminal offences. The proposal (known as the 'Extradition Bill' in most media reports) was sparked by the lack of legal recourse available to prosecute a Hong Konger who had committed a murder in Taiwan last March. It has since led to significant demonstrations across Hong Kong.",0,NA,1649875370
CHN256,11 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 11 February 2019, about 30 people from community and political groups, including the Hong Kong Alliance in Support of Patriotic Democratic Movements of China, marched from the Western Police Station in Central and Western district to the Hong Kong Liaison Office in Central and Western district to protest against the oppression of citizens by the Chinese government and to demand for the release of human rights defenders. Protesters carried banners and shouted slogans, while police dissuaded them from pasting leaflets onto the entrance of the Liaison Office.",0,crowd size=about 30,1649875370
CHN2009,10 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,RTHK,Subnational,"On 10 February 2019, around 20 members of the Legislative Council went to the Chief Executive's Office in Central and Western District (Hong Kong) to petition, urging the government to reduce the 'one-way permit' quotas. They claimed that the influx of immigration population under these permits was one of the reasons for the increase in the demand for medical services.",0,crowd size=around 20,1611094735
CHN1858,10 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NPP: New People's Party; Government of China (2017-) Hong Kong Special Administrative Region; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.322,114.177,3,RTHK,Subnational,"On 10 February 2019, members of the LegCo from NPP and HKFTU held a press conference in Hong Kong, to propose amendments to the housing regulations and tax regulations, to regulate the increase in rents of properties sold to Link REIT.",0,crowd size=no report,1618442054
CHN255,10 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Radio Free Asia,International,"On 10 February 2019, about 10 members of the Central Harbourfront Concern Group and a member of the Legislative Council protested at the Central Waterfront Promenade in Central and Western district against the government's decision to convert part of the promenade from recreational space to military space.",0,crowd size=about 10,1649875370
CHN584,08 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ming Pao; The Stand News,Subnational,"On 8 February 2019, around 150 people participated in the gathering at the University of Hong Kong in memory of the 3rd year anniversary of the civilian-police clash in Mong Kok in 2016, in which the police later defined it as riot.",0,crowd size=around 150,1611094731
CHN582,07 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats; PP: People Power,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HKFP; The Stand News,Subnational,"On 7 February 2019, around 30 members of the League of Social Democrats and People Power marched to the Government House in Central to ask for broader reforms in welfare and land policies, including halting the 'Lantau Tomorrow Vision' land reclamation plan and taking back the Fanling golf course and other vacant parcels of land for housing development. Protesters hung props onto the fence of the Government House during the protest.",0,crowd size=around 30,1611094731
CHN583,07 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DP: Democratic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,The Stand News; HKFP,Subnational,"On 7 February 2019, around 20 members of the Democratic Party rallied outside the government headquarters in Admiralty, Central and Western District (Hong Kong) asking the government to invest more in improving Hong Kong's healthcare system and for building elderly homes.",0,crowd size=around 20,1611094731
CHN581,07 February 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKCTU: Hong Kong Confederation of Trade Unions,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HKFP,Subnational,"On 7 February 2019, the Hong Kong Confederation of Trade Unions (HKCTU) marched to the Government House in Central to demand legislation for standardized working hours of 44 hours per week. It demanded that the government provides a 'living wage' for their contract workers, meaning an hourly wage of no less than HK$54.7.",0,crowd size=no report,1611094732
