event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN5768,2018-05-05,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LJL: Land Justice League (Hong Kong); LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.4452,114.023,1,Apple Daily Hong Kong,Subnational,"On 5 May 2018, more than 10 members of the LJL, the LSD and villagers who were forcibly evicted from their lands petitioned and demonstrated in Yuen Long District (Hong Kong). The protesters demanded the government to apply the Lands Resumption Ordinance and recover land hoarded by private developers to build more public housing.",0,crowd size=more than 10,1611094731
CHN7997,2018-05-05,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,HK01,Subnational,"On 5 May 2018, nearly 150 elderly people and their families marched from the Legislative Council to the Chief Executive's Office in Central District (Hong Kong) with banners and placards. Protesters demanded the government to improve average individual space in nursing houses to 16 square meters to ensure privacy and better living conditions.",0,crowd size=nearly 150,1611094732
CHN8564,2018-05-05,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.3674,114.1329,1,Ta Kung Pao,Subnational,"On 5 May 2018, members of the Alliance of Monitoring Hong Kong Association of the Deaf group staged a protest outside the Cheung Hang Community Hall in Kwai Tsing District (Hong Kong) during the general assembly of the association over the association allegedly misappropriating the donations for the Peiliang International Kindergarten for the deaf children. The protesters held banners during the protest, and they were rejected to enter the community hall before the assembly, which led them to protest outside.",0,crowd size=no report,1611094735
CHN5588,2018-05-04,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CP: Civic Party (Hong Kong); DP: Democratic Party (Hong Kong); LSD: League of Social Democrats; The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia; Apple Daily Hong Kong,Subnational-International,"On 4 May 2018, more than ten members and a former Legislative Councillor from pro-democracy groups including CP, DP, LSD, and the Alliance, protested at the Liaison Office of the Central People's Government in the Hong Kong Special Administrative Region in Western District, demanding the release of Liu Xia (widow of Nobel Peace Prize winner Liu Xiaobo), and activist lawyer who was arrested during the 709 crackdown. Protesters held banners and signs, shouted slogans and accused the CCP of ruthless suppression and torture of activists.",0,crowd size=more than ten,1611094730
CHN5587,2018-05-04,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Demosisto,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,HK01; The Stand News; HKFP,Subnational,"On 4 May 2018, at least 3 Demosisto members demonstrated at a school in Tai Kok Tsui, Yau Tsim Mong District (Hong Kong) where the Education Secretary was visiting on the same day. They stated that the Education Bureau should not allow the rewriting of Hong Kong's liberal studies curriculum and textbooks after the Education Bureau's Textbook Review Group criticized specific phrases in the books regarding Hong Kong's political status as being 'problematic'. Protesters held signs and called the government not to let politics come before education.",0,crowd size=at least 3,1646432983
CHN8105,2018-05-03,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; Demosisto; Christian Group (China); CP: Civic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Inmediahk.net,Subnational,"On 3 May 2018, at least 8 representatives and Legislative councillors from multiple parties and groups such as Demosisto, CP, and Christian Social Concern Fellowship went to petition at the Office of the Privacy Commissioner for Personal Data in Wan Chai District (Hong Kong) with a large banner. They claimed that the government had been sending administrative officers to work in the Legislative Council to monitor LegCo members and collect their personal information. Protesters demanded the Office to investigate the misconduct of the government.",0,crowd size=at least 8,1611094732
CHN9013,2018-05-03,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Hong Kong Island Federation; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 3 May 2018, more than 60 people led by the Hong Kong Island Federation and the Southern District Community Association protested at the Legislative Council in Central District (Hong Kong) against an earlier incident in which a Democratic Party Legislative Councillor snatched the mobile phone of a female government official suspected of 'observing' Legislative Council members. They urged the legislator to resign and demanded the Council and the police to open an investigation. On the same day, 40 members of the Federation of Hong Kong Kowloon New Territories Hawkers Association and Po Kin Hai Liu Association protested at the LegCo against the same incident and they demanded the LegCo to start the impeachment procedure against the legislator.",0,crowd size=more than 100,1646432983
CHN8303,2018-05-02,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Neo Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.3289,114.1586,1,Radio Free Asia,International,"On 2 May 2018, several members of the Neo Democrats protested at the Agriculture, Fisheries and Conservation Department (AFCD) in Sham Shui Po, Hong Kong. Protesters held a banner and signs and demanded the AFCD strengthens its inspection and law enforcement on mainland tourists flocking into Hong Kong's parks and camping areas during the May Day holiday. Protesters complained that tourists were cutting down trees and setting fires, littering, fishing illegally, and violating the camping regulations of the AFCD.",0,crowd size=no report,1611094734
CHN9010,2018-05-02,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 2 May 2018, at least 20 citizens protested at the office of a Legislative Councillor at Shek Tong Tsui in Central and Western District (Hong Kong) with banners and placards. The legislator was involved in an incident of snatching the mobile phone of a female government official in the LegCo building while he suspected the government official was monitoring LegCo members. Protesters urged the legislator to resign for his inappropriate behaviour.",0,crowd size=at least 20,1611094737
CHN5715,2018-05-01,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKCTU: Hong Kong Confederation of Trade Unions; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Ta Kung Pao; Radio Free Asia,Subnational-International,"On 1 May 2018, HKCTU and around 30 other labour groups in Hong Kong organised a protest march from Southorn Playground and Causeway Bay to the Government Offices in Central District (Hong Kong) to urge the government to improve workers' rights. On the same morning, HKFTU also organised a march in the city and raised 4 demands, including: terminate the Mandatory Provident Fund (MPF) offsetting mechanism; stop expanding labour import; stop government outsourcing; and 14 weeks' fully paid maternity leave. One source Ta Kung Pao placed the total number at 3,000 while HKFTU claimed that participants reached almost 5,000 in total.",0,"crowd size=3,000 to 5,000",1611094730
CHN8063,2018-05-01,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,Inmediahk.net,Subnational,"On 1 May 2018, three staff members of the Neighbourhood and Worker's Service Centre held a sit-in in Hong Kong after the May Day rally, protesting their sudden dismissal. A day before the sit-in, the three attended a meeting where Leung Yiu-chung, politician, Legislative Council member and Neighbourhood and Worker's Service Centre member, told them their salaries would not be paid anymore starting 31 May, but that they are not being fired. The three pointed at Leung Yiu-chung's plans to allocate resource for elections as the reason for the dismissal, but Leung denied the allegations.",0,crowd size=three,1618442058
CHN5718,2018-04-30,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CF: Council Front (Hong Kong); Government of China (2017-) Hong Kong Special Administrative Region; DP: Democratic Party (Hong Kong); CP: Civic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,The Stand News; RTHK; Apple Daily Hong Kong,Subnational,"On 30 April 2018, at least 10 Legislative Councillors and members of the Council Front from DP and CP staged a sit-in at Hong Kong West Kowloon Station in Yau Tsim Mong District to protest against the transportation authority because they were not allowed to inspect certain area of the station due to alleged security concerns, especially the joint area that would be allocated to mainland staff.",0,crowd size=at least 10,1611094730
CHN6279,2018-04-30,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Christian Group (China); Catholic Christian Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,China Aid,Other,"On 30 April 2018, around 30 people from Justice and Peace Commission of the Hong Kong Catholic Diocese, Christians For Hong Kong Society, Hong Kong Christian Fellowship of Social Concern, and Hong Kong Christian Institute staged a protest outside the Hong Kong Liaison Office in Central and Western District (Hong Kong) over the government of Mainland China suppressing religious freedom and cracking down religious institutions. Protesters held banners and a wooden cross circling around the Liaison Office. Earlier, a joint statement condemning the religious freedom suppression from the Mainland China government was drafted which was intended to send to various foreign embassies in Hong Kong, foreign media outlets, and international human rights organizations.",0,crowd size=around 30,1611094731
CHN8084,2018-04-30,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China); Women (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 30 April 2018, a group of women workers from the Hong Kong Women Worker's Association and the Sanitation Workers Labour Union protested at the government headquarters in Admiralty, Hong Kong, demanding to amend labour laws and improve the legal protection of employees of marginal jobs. Protesters held a banner and signs.",0,crowd size=no report,1611094732
CHN8098,2018-04-30,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DP: Democratic Party (Hong Kong); Neo Democrats; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 30 April 2018, more than 40 members of several groups including DP, Neo Democrats (including Legislative Councillors) collectively complained and protested at the Office of the Ombudsman in Central District (Hong Kong) about government misconduct. Protesters held signs and argued that the government had exceeded its authority by sending administrative staff to the Legislative Council to monitor the whereabouts of its members. The event was triggered by an earlier incident in which a Democratic Party Legislative Councillor snatched the mobile phone of a government official suspected of 'observing' Legislative Council members.",0,crowd size=more than 40,1646432983
CHN5717,2018-04-29,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Ming Pao; HKFP,Subnational,"On 29 April 2018, between 1,900 and 5,000 people, organised by AnimalSaverHK, marched from the Chater Garden to the Legislative Council in Central District (Hong Kong) against animal cruelty and calling on the government to pass laws for animal protection, impose tougher penalties, and establish special department for animal protection. The marchers also held a vigil at Chater Garden in the district for a dog that was thrown by its owner from a 23-floor residential building and killed in March 2018.",0,"crowd size=between 1,900 and 5,000",1611094730
CHN9018,2018-04-29,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFLU: Federation of Hong Kong and Kowloon Labour Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Wen Wei Po,Subnational,"On 29 April 2018, more than 1,000 people led by the HKFLU and other groups marched from Sham Shui Po to Yau Ma Tei in Yau Tsim Mong District (Hong Kong) to demand the government to cancel the Mandatory Provident Fund (MPF) offsetting mechanism and reduce the number of migrant workers.",0,"crowd size=more than 1,000",1611094737
CHN9002,2018-04-29,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFLU: Federation of Hong Kong and Kowloon Labour Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 29 April 2018, members of the HKFLU and other groups demonstrated at the Government Complex in Central District (Hong Kong) to petition. They demanded the government to cancel the Mandatory Provident Fund (MPF) offsetting mechanism and reduce the number of migrant workers.",0,crowd size=no report,1611094737
CHN5583,2018-04-29,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Hong Kong Labour Party; LSD: League of Social Democrats; LJL: Land Justice League (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.4924,114.1387,1,South China Morning Post; Radio Free Asia,Subnational-International,"On 29 April 2018, nearly 30 people from six different groups including Labour Party, the LSD, the Concerning Grassroots' Housing Rights Alliance and the LJL protested at the Fanling Golf Club in Hong Kong North, urging the government to seize the land of the golf course and use it for residential purposes, affordable housing, and elderly retirement homes once the golf course lease terminates. Protesters held banners and signs and claimed that the land is being 'occupied' by the rich.",0,crowd size=nearly 30,1646432983
CHN8038,2018-04-27,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Hong Kong Labour Party,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,North,NA,Hong Kong - North,22.4924,114.1387,1,HKFP,Subnational,"On 27 April 2018, at least dozens of people organised by the Labour Party held banners and staged a protest in support of developing the land of the Fanling golf course for housing outside the Fanling golf course in North District (Hong Kong). A man wearing the golf club's t-shirt was seen grabbing the neck of a Labour Party member and pushing him onto the ground during the protest. The golf club denied that the man was one of its staff.",0,crowd size=at least dozens,1611094732
CHN8226,2018-04-27,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Women (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 27 April 2018, members of several pro-Beijing groups, including All-China Women's Federation Hong Kong Delegates Association, demonstrated outside the Legislative Council in Central Hong Kong and urged a LegCo member, Hui Chi-fung, to resign from office he tried to snatch the phone of a female security bureau executive officer when suspecting a security breach. They held the opinion that Hui's act was a particular threat to women and privacy.",0,crowd size=no report,1611094734
CHN8249,2018-04-27,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Falun Gong Group (China); Government of China (2017-) Hong Kong Special Administrative Region; Former Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 27 April 2018, dozens of Falun Gong practitioners (and a former legislator) protested against their harassment by pro-communist groups at the Government Headquarters in Central District (Hong Kong). Protesters held banners and called for an end to the suppression and persecution of Falun Gong practitioners. They also called for justice to be brought onto those who violated their rights and freedom.",0,crowd size=dozens,1611094734
CHN8267,2018-04-27,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Demosisto; LSD: League of Social Democrats; CF: Council Front (Hong Kong); CP: Civic Party (Hong Kong); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 27 April 2018, at least 20 members of multiple pro-democracy groups including Demosisto, LSD, CP and CF and several legislative councillors gathered outside the Legislative Council in Central (Hong Kong) to support a LegCo member, Hui Chi-fung, after he was threatened with removal from office for snatching the phone of a female security bureau executive officer when suspecting a security breach. They held the opinion that Hui should not be removed from office although his act was not appropriate.",0,crowd size=at least 20,1611094734
CHN8055,2018-04-25,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China); Teachers (China); HKCTU: Hong Kong Confederation of Trade Unions; Hong Kong Labour Party; Students (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Inmediahk.net,Subnational,"On 25 April 2018, at least a dozen teachers and students rallied at the Baptist University in Hong Kong in Kowloon City District (Hong Kong) to protest against the sudden dismissal of a professor at the Department of Politics and International Relations. Members from HKCTU and Labour Party also participated.",0,crowd size=at least a dozen,1611094733
CHN5577,2018-04-24,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net; Hong Kong Government News,Subnational,"On 24 April 2018, at least 10 members of the Alliance for Children Development Rights protested outside the Youth Development Commission's first meeting in the government in Central District (Hong Kong) against the Commission's lack of transparency, closed-door meeting and dominating number of pro-Beijing members.",0,crowd size=at least 10,1611094730
CHN5772,2018-04-24,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Students (China); Teachers (China); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Apple Daily Hong Kong,Subnational,"On 24 April 2018, nearly 400 teachers and students from Hong Kong Polytechnic University gathered on campus in Kowloon City District (Hong Kong) to protest against the sudden layoff of nine part-time tutors by the university. Two legislative councillors also attended the event. They demanded taht the university reinstates these teachers' contracts.",0,crowd size=nearly 400,1611094731
CHN5576,2018-04-22,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China); HKFTU: Hong Kong Federation of Trade Unions; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,South China Morning Post; The Stand News,Subnational,"On 22 April 2018, nearly 30 taxi drivers organised by the HKFTU and a Legislative Councillor held a protest against illegal ride-hailing services such as Uber outside the Government Complex in Central District (Hong Kong). Protesters parked a dozen cabs outside the government headquarters to demand rapid action from transport officials. The protest was prompted by a fatal car accident involving an Uber car a few days prior.",0,crowd size=nearly 30,1611094730
CHN8000,2018-04-22,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DP: Democratic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,HK01,Subnational,"On 22 April 2018, at least a dozen people led by a DP legislator protested at the headquarters of an estate development company in Wan Chai District (Hong Kong) to petition for people with autism. They urged the company to perform its social responsibility to reserve land in its development plan for building a support centre for people with autism.",0,crowd size=at least a dozen,1611094732
CHN5720,2018-04-22,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,The Stand News; HK01,Subnational,"On 22 April 2018, a dozen citizens led by animal protection organisations such as 'Paws Hero' and '99 Bus' protested outside of the Government Headquarters at Admiralty in Central District (Hong Kong) to urge the government to pass more comprehensive animal protection law.",0,crowd size=a dozen,1646432983
CHN5784,2018-04-21,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Hong Kong Labour Party,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kowloon City,NA,Hong Kong - Kowloon City,22.3052,114.187,1,Apple Daily Hong Kong,Subnational,"On 21 April 2018, members of the Labor Party protested outside the East Kowloon Military Camp of the People's Liberation Army Hong Kong Garrison, demanding the government to reassess land allocation for military purposes. Protesters held a banner and signs and gave speeches. The protest precedes a five-month-long public consultation conducted by the Task Force on Land Supply that will begin on 26 April 2018.",0,crowd size=no report,1611094731
CHN5787,2018-04-21,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Apple Daily Hong Kong,Subnational,"On 21 April 2018, more than 100 conservationists protested outside two restaurants in Central District (Hong Kong) operated by the Maxim's Caterers Ltd to urge the corporation to stop selling shark fin. Protesters shouted 'eating shark fin is a wrong tradition; Maxim, stop selling shark fin' and handed petition letters to the two restaurants.",0,crowd size=more than 100,1611094731
CHN5795,2018-04-21,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Apple Daily Hong Kong,Subnational,"On 21 April 2018, more than ten members of social groups including the League of Social Democrats, and Legislative Council members protested outside a hotel where a conference on promoting Basic Law Article 23 was held in Tsim Sha Tsui Hong kong. Police dispatched a large number of police officers to prevent the protesters from harassing former chairman of the Hong Kong Basic Law Committee, Qiao Xiaoyang, who attended the conference and had to enter the hotel under police protection due to the protesters. Protesters held signs and shouted slogans such as 'End the one-party dictatorship in China', 'Release all political prisoners' and 'Oppose the Basic Law Article 23 legislation'.",0,crowd size=more than ten,1646432983
CHN7976,2018-04-20,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,HK01,Subnational,"On 20 April 2018, at least 8 members of an organisation called Protect Harbourfront Community gathered at the Hong Kong Heritage Discovery Centre in Tsim Sha Tsui (Yau Tsim Mong District, Hong Kong) while the Lands Department was having a meeting there. They protested against the government for shutting down the General Post Office Headquarters in Central District, and advocated for preserving its historical and architectural value by converting it into a public space. They petitioned, held a large banner and shouted 'returning the harbour to the people'.",0,crowd size=at least 8,1646432983
CHN8102,2018-04-20,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; CP: Civic Party (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.2821,114.2213,1,Inmediahk.net,Subnational,"On 20 April 2018, about 40 members of the Protect Cha Kwo Ling Harbour Concern Group and residents of Laguna City gathered at the North Point Government Office (Eastern District, Hong Kong) and protested against the Town Planning Board's decision to build a vocational training school on the beachfront near Cha Kwo Ling in the district. Members of the Legislative Council and the Civic Party participated in the protest. Protesters held signs and banners and criticized the government for misusing East Kowloon seaside instead letting citizens enjoy the clean air and natural scenery, and demanded that the original plan for a seaside park should be executed instead.",0,crowd size=about 40,1680633592
CHN8104,2018-04-19,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Inmediahk.net,Subnational,"On 19 April 2018, at least a dozen members of the LSD gathered outside the High Court in Central Hong Kong with a large banner to protest against the MTR raising prices. They were also there to support the appeal hearing of a LSD member that was convicted in March 2017 for protesting against the MTR at Mongkok station.",0,crowd size=at least a dozen,1611094733
CHN8988,2018-04-19,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po,Subnational,"On 19 April 2018, a dozen people led by the DAB and two of its legislative councillors gathered at the Justice Place in Central Hong Kong to demand the Department of Justice to prosecute and charge the law professor that had recently spoke about the 'independence' of Hong Kong at a conference in Taiwan.",0,crowd size=a dozen,1646432983
CHN8065,2018-04-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DP: Democratic Party (Hong Kong); LSD: League of Social Democrats; CP: Civic Party (Hong Kong); Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.3109,114.2233,1,Inmediahk.net,Subnational,"On 18 April 2018, at least dozens of members of DP, LSD, CP and district councillors gathered at the headquarter of the Link REIT in Kwun Tong District (Kowloon City, Hong Kong) to protest against the rising price of parking slots managed by the company and urge the government to provide more parking space in the district.",0,crowd size=at least dozens,1611094733
CHN8082,2018-04-17,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wong Tai Sin,NA,Hong Kong - Wong Tai Sin,22.3364,114.1987,2,Inmediahk.net,Subnational,"On 17 April 2018, members of the Tsz Wan Shan Market Community Concern Group gathered to submit a petition signed by over 3000 residents of Tsz Wan Shan, Wong Tai Sin District (Hong Kong) to Housing Authority representatives attending a district council meeting. The petition expressed dissatisfaction about overcrowding and high rents at a local food market building that had been reduced to a single floor.",0,crowd size=no report,1611094733
CHN8137,2018-04-16,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Ming Pao,Subnational,"On 16 April 2018, at least 5 citizens gathered at the Hong Kong High Court in Central District with placards to deliver a petition letter to the High Court asking the High Court to revoke a previous decision of the Lands Department regarding the Fanling North New Development Area because the estate developing company had not conducted the project as promised.",0,crowd size=at least 5,1611094734
CHN5777,2018-04-15,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Apple Daily Hong Kong,Subnational,"On 15 April 2018, at least 5-6 people attended a gathering at the Civic Square (Central District, Hong Kong) to welcome the establishment of special units within Hong Kong police for investigating animal abuse cases. Members from the Legislative Council attended the gathering.",0,crowd size=at least 5-6,1611094731
CHN8182,2018-04-15,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),CP: Civic Party (Hong Kong); Government of China (2017-) Hong Kong Special Administrative Region; Teachers (China); The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Radio Free Asia,International,"On 15 April 2018, more than 20 people, including members of The Alliance, a CUHK professor involved in the Occupy Central movement, and a legislative councillor from the Civic Party, participated in a long-distance race commemorating the 1989 Tiananmen Square protests in Hong Kong. The race began in Times Square in Causeway Bay and ended in the Hong Kong Liaison Office. Participants held flags and banners, carried a statue of the Goddess of democracy, and called to end one-party dictatorship in China.",0,crowd size=more than 20,1611094734
CHN8257,2018-04-15,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Falun Gong Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.3201,114.1692,1,Radio Free Asia,International,"On 15 April 2018, hundreds of Falun Gong practitioners held a rally and called to stop the persecution of Falon Gong in China and for the disintegration of the CCP. The rally began in Cheung Sha Wan and ended in Tsim Sha Tsui Pier, Kowloon, Hong Kong. Protesters were holding signs and banners.",0,crowd size=hundreds,1611094735
CHN5797,2018-04-15,2018,1,Demonstrations,Protests,Protest with intervention,Protesters (China),LSD: League of Social Democrats,6,Police Forces of China (2017-) Hong Kong Police Force,NA,1,16,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Apple Daily Hong Kong,Subnational,"On 15 April 2018, nearly 10 members of the LSD were surrounded by 30-50 police near the Conrad Hotel in Admiralty (Central District, Hong Kong) when they were on the way to the hotel to protest against further legislation based on the Hong Kong Basic Law Article 23 at a national security conference. Protesters held signs and shouted slogans opposing further legislation such as 'People come before the county'.",0,crowd size=nearly 10,1646432984
